block_id,folder,field_path,type,required,status,selectors,reference_ids
nearby_attractions,nearby-attractions,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style,object,False,style_object_mapped,.igp-block--nearby-attractions,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,intro,text,False,field_class_mapped,.igp-pro-nearby-attractions__intro,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,source,enum,False,field_class_mapped,.igp-pro-nearby-attractions__grid,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items,repeater,False,field_class_mapped,.igp-pro-nearby-attractions__grid,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].name,string,True,field_class_mapped,.igp-pro-nearby-attraction-card h3,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].description,text,False,field_class_mapped,.igp-pro-nearby-attraction-card p,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].distance,string,False,field_class_mapped,.igp-pro-nearby-attraction-card__meta,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].travel_time,string,False,field_class_mapped,.igp-pro-nearby-attraction-card__meta,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].image,image,False,field_class_mapped,.igp-pro-nearby-attraction-card img,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,items[].link_url,string,False,field_class_mapped,.igp-pro-nearby-attraction-card .igp-pro-text-link,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
nearby_attractions,nearby-attractions,limit,number,False,field_class_mapped,.igp-pro-nearby-attractions__grid,03-visual-proof-local-context.html#nearby-attractions:default; 03-visual-proof-local-context.html#nearby-attractions:grid; 03-visual-proof-local-context.html#nearby-attractions:list; 03-visual-proof-local-context.html#nearby-attractions:compact
package_tiers,package-tiers,heading,object,True,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,heading.text,string,True,field_class_mapped,.igp-block__heading | .igp-pro-block-title,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style,object,False,style_object_mapped,.igp-block--package-tiers,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,intro,text,False,field_class_mapped,.igp-pro-package-tiers__intro,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers,repeater,False,field_class_mapped,.igp-pro-package-tiers__grid,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].name,string,True,field_class_mapped,.igp-pro-package-tier h3,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].price,string,False,field_class_mapped,.igp-pro-package-tier__price,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].currency,string,False,field_class_mapped,.igp-pro-package-tier__price,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].duration,string,False,field_class_mapped,.igp-pro-package-tier__duration,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].description,text,False,field_class_mapped,.igp-pro-package-tier p,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].features,repeater,False,field_class_mapped,.igp-pro-package-tier ul,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].features[].item,string,True,field_class_mapped,.igp-pro-package-tier li,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].highlight,boolean,False,field_class_mapped,.igp-pro-package-tier--highlight,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].cta_label,string,False,field_class_mapped,.igp-pro-package-tier .igp-pro-button,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,tiers[].cta_url,string,False,field_class_mapped,.igp-pro-package-tier .igp-pro-button,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
package_tiers,package-tiers,note,text,False,field_class_mapped,.igp-pro-package-tiers__note,05-pricing-location-booking.html#package-tiers:default; 05-pricing-location-booking.html#package-tiers:comparison; 05-pricing-location-booking.html#package-tiers:cards; 05-pricing-location-booking.html#package-tiers:compact
pricing_summary,pricing-summary,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style,object,False,style_object_mapped,.igp-block--pricing-summary,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,currency,string,False,field_class_mapped,.igp-pro-pricing-summary__base,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,base_price,string,False,field_class_mapped,.igp-pro-pricing-summary__base strong,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,items,repeater,False,field_class_mapped,.igp-pro-pricing-summary__items,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,items[].label,string,False,field_class_mapped,.igp-pro-pricing-summary__item span:first-child,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,items[].value,string,False,field_class_mapped,.igp-pro-pricing-summary__item strong,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
pricing_summary,pricing-summary,note,text,False,field_class_mapped,.igp-pro-pricing-summary__note,05-pricing-location-booking.html#pricing-summary:default; 05-pricing-location-booking.html#pricing-summary:compact; 05-pricing-location-booking.html#pricing-summary:featured; 05-pricing-location-booking.html#pricing-summary:comparison
related_destinations,related-destinations,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style,object,False,style_object_mapped,.igp-block--related-destinations,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.theme,enum,False,style_class_mapped,.igp-theme--default | .igp-theme--brand | .igp-theme--neutral | .igp-theme--light | .igp-theme--dark | .igp-theme--accent | .igp-theme--muted,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.container,enum,False,style_class_mapped,.igp-container--narrow | .igp-container--default | .igp-container--wide | .igp-container--full,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.surface,enum,False,style_class_mapped,.igp-surface--default | .igp-surface--flat | .igp-surface--elevated | .igp-surface--card | .igp-surface--tinted | .igp-surface--transparent,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,style.media_position,enum,False,style_class_mapped,.igp-media-position--auto | .igp-media-position--left | .igp-media-position--right | .igp-media-position--top | .igp-media-position--bottom | .igp-media-position--background | .igp-media-position--none,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,limit,number,False,field_class_mapped,.igp-pro-card-grid,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,layout,enum,False,field_class_mapped,.igp-pro-related--grid | .igp-pro-related--list | .igp-pro-card-grid,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_destinations,related-destinations,show_excerpt,boolean,False,field_class_mapped,.igp-pro-card__excerpt,02-listing-card-systems.html#related-destinations:default; 02-listing-card-systems.html#related-destinations:grid; 02-listing-card-systems.html#related-destinations:carousel-safe; 02-listing-card-systems.html#related-destinations:list; 02-listing-card-systems.html#related-destinations:featured
related_tours,related-tours,heading,object,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,heading.text,string,False,field_class_mapped,.igp-block__heading | .igp-pro-block-title,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,heading.level,enum,False,semantic_heading_mapped,.igp-block__heading--h2 | .igp-block__heading--h3 | .igp-block__heading--h4,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,heading.eyebrow,string,False,field_class_mapped,.igp-block__eyebrow | .igp-pro-block-eyebrow,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,heading.visible,boolean,False,semantic_heading_mapped,.igp-block__header | .igp-block__heading,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style,object,False,style_object_mapped,.igp-block--related-tours,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style.variant,enum,False,style_class_mapped,.igp-variant--<schema variant>,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
related_tours,related-tours,style.density,enum,False,style_class_mapped,.igp-density--compact | .igp-density--comfortable | .igp-density--spacious,02-listing-card-systems.html#related-tours:default; 02-listing-card-systems.html#related-tours:grid; 02-listing-card-systems.html#related-tours:carousel-safe; 02-listing-card-systems.html#related-tours:list; 02-listing-card-systems.html#related-tours:featured
